title,url,create_time,author,content
[問題] 蝦皮3月改版,https://www.ptt.cc/bbs/e-seller/M.1551505773.A.D19.html,2019-03-02 13:49:30,julystar (julystar),"手機介面怎麼對賣家越來越不友善了，

手機進入”我的”頁面，一定是買家頁面

剛更新找了好久才在左上方找到我的賣

場，還很小的字很難去注意到…

賣久了真的都沒在當買家也沒在看買家頁面了。

有辦法設定成一進入“我的”，就直接是賣家頁面嗎？"
Re: [問題] 蝦皮侵害智慧財產權 刪除,https://www.ptt.cc/bbs/e-seller/M.1551272951.A.B23.html,2019-02-27 21:09:07,devcc (凱西),": 我今天收到蝦皮寄給我的信

: 由於 2.1.2侵害智慧財產權 (案件號：049802xx)，您的商品 全新菠丹妮 泡澡 已經被刪

: 除了！

: 是不是會被告了?照片是我自己拍的！

: 刪除沒差我怕要跑法院

: 只賣150 ㄧ個國外帶回啊？

: 現在懷孕的我好緊張！

: 該怎辦？

借提再提問

我去年也有幾個產品也是

但我不知道保健食品是不是也在這範圍

我東西被刪掉後  我就想說被刪就被刪  沒打算多理

一直到今天老家那邊

我媽傳了一張圖說我被告違法

想問問有沒有人有類似經驗可以跟我說怎麼做"
[問題] 蝦皮發票金額跟訂單不一致,https://www.ptt.cc/bbs/e-seller/M.1551775939.A.965.html,2019-03-05 16:52:16,koukuco (love myself),"如標題所言，我至今賣了所有東西蝦皮開的發票顯示的金額都跟我實際商品販售的價錢不一
樣，所以想問這是正常的嗎？還是有什麼我不知道的計算方法？謝謝"
[澳客] 蝦皮黑名單miss040不取貨,https://www.ptt.cc/bbs/e-seller/M.1551514089.A.E88.html,2019-03-02 16:08:07,no04 (no04),"用蝦皮賣了很多次東西，第一次遇到不取貨的買家，2/22下單，當天出貨時有告知買家
2/23配達門市，好幾天都沒取貨，到了2/28傳訊提醒買家才發現被封鎖了
真的很無言，第一次遇到這樣不負責任的買家，覺得無奈又生氣

帳號miss040 /0983***644/林素玲

帳號gghhy1030/0937***637/吳忠龍"
[問題] 蝦皮 OK寄件系統 11碼,https://www.ptt.cc/bbs/e-seller/M.1551772472.A.BB7.html,2019-03-05 15:54:30,a80104 (小蛋),"第一次寄ok系統...

沒想到在這邊耗了半小時還沒寄出去..

爬一下文發現是去年就有的老問題了

蝦皮就跑不出11碼的編號

要寄件還要看他心情

決定這個寄出後要關掉OK了...

有人現在也卡住的嗎..

Sent from JPTT on my HTC_2Q4D100."
[問題] 蝦皮賣家慢出貨取消訂單,https://www.ptt.cc/bbs/e-seller/M.1551746447.A.497.html,2019-03-05 08:40:45,smilekey (貓兒),"我是買家 在蝦皮上買了東西

且賣家聊聊內說了出貨的日期

我看他裡面寫的出貨日期很快就下單了

但過了出貨日期一天還沒出貨

我聊聊問賣家什麼時候要出貨

賣家許久未回應

因為我急著要 所以我就先聊聊中告知賣家

沒回應也沒出貨 我要取消訂單了

就按下取消訂單

沒想到過了一小時以後

賣家突然回應

說昨天他那裏的便利商店當機 所以沒出貨

等等會去出貨

可是他無法出貨也沒有先告知我

我跟他說我沒辦法再等了 我要取消

他拒絕了我的取消申請？

也沒有再回訊息

又過了兩小時  原本未出貨的商品

突然變成了已出貨

我已經表明我沒有要了  為什麼還出貨呢

商品寄到後我應該怎麼辦呢？？"
[問題] 蝦皮全家無法申請寄件編號,https://www.ptt.cc/bbs/e-seller/M.1551002449.A.993.html,2019-02-24 18:00:46,martha (martha),"從早上就顯示系統忙碌
到現在還是系統忙碌
請問大家都一樣嗎？還是只有我...
手機和電腦版都試了，app也是最新版本"
Re: [閒聊] 蝦皮較長備貨商品限制500件,https://www.ptt.cc/bbs/e-seller/M.1551060428.A.F77.html,2019-02-25 10:07:06,Godmo (   ),"這兩天看是確實執行了

現在連去跟客服抱怨/建議這件事也不回了 很棒

大家是否有什麼解法?

不過若設定2天出貨 即使延遲出貨太多被扣點 最後也會調成500件 結果一樣

: 2/18開始蝦皮限制較長備貨的商品

: 最多只能上架500樣

: 就是最多只能賣500件商品

: 多出來的就會被限制成未上架狀態

: 

:"
[問題] 蝦皮已經出貨收到取消訂單問題,https://www.ptt.cc/bbs/e-seller/M.1550853081.A.39E.html,2019-02-23 00:31:17,Wickl (茄力),"因為全家寄完不會馬上變成出貨~

結果這段時間買家提出了取消訂單，但我商品已經在超商那

結果看到如果拒絕取消訂單的話狀態將回到待出貨

這樣我目前是需要怎麼做呢?"
[問題] 蝦皮兩年購買現在質疑假貨,https://www.ptt.cc/bbs/e-seller/M.1550156057.A.EF5.html,2019-02-14 22:54:14,annazoo (安娜動物園),"我賣的是卸妝品，
客戶質疑跟她今天在康。美買的不同。
不同之處有日期打印跟瓶身大小，

我手上沒有兩年前的貨，
無法比對她質疑的點。

她要我提供來源處，
我只有拍完整產品外箱，
有商品國家條碼跟公司名。
提供兩年前的進貨單強人所難。

這怎麼處理呢？請不吝賜教"
[問題] 蝦皮侵害智慧財產權 刪除,https://www.ptt.cc/bbs/e-seller/M.1550151806.A.67A.html,2019-02-14 21:43:23,hikoala (回憶沒有一點力量),"我今天收到蝦皮寄給我的信

由於 2.1.2侵害智慧財產權 (案件號：049802xx)，您的商品 全新菠丹妮 泡澡 已經被刪
除了！

是不是會被告了?照片是我自己拍的！

刪除沒差我怕要跑法院

只賣150 ㄧ個國外帶回啊？

現在懷孕的我好緊張！

該怎辦？"
[問題]蝦皮交易漏洞？人財兩失加買家困擾,https://www.ptt.cc/bbs/e-seller/M.1551169334.A.ABA.html,2019-02-26 16:22:11,JokerCatz (JokerCatz),"抱歉少上 PTT，單純心情發洩和做出提醒，我的身份是蝦皮買家而非賣家

我的交易訂單編號是 18120912208PT2Y
買了個二手的 Apple iMax G4 想拿來 DIY 改東西用
交易價格 1650 元，以下是交易過程

  2018-12-09 下單並付款給蝦皮

  2018-12-14 提醒賣家寄出

  2018-12-16 收到貨

想說和露天或淘寶一樣，會自動付款給賣家，買家應該不用後續做任何事情才是？
評價之類的也沒想累積，反正不常用之類的

  2019-01-06 訂單被系統自動取消，因為不常用蝦皮連 app 都沒開，完全沒注意到

  2019-02-04 突然注意到賣家留言，開始處理並去問題反應區留言，並附上單號等等
   『我有收到貨品且不想退單，單純當初忘記確認收貨而已，
     所以是否可以幫我把款項返回賣家，否則我就只能私下安排金流的部份是不是？
     因為蝦皮錢包似乎沒辦法P2P的轉對吧？』

  2019-02-06 回信（大略）
   『若您同意此作法，還請您再次來信並回應『我同意扣除帳號xxxxx蝦皮錢包
     款項1650元』』，然後就立即回覆回去了，同日也得到『轉交相關單位』的回覆

  2019-02-12 重新確認，錢還在我的蝦皮錢包內，一樣發信過去詢問，並附上所有
    之前的對話內容當佐證（他們每封 email 都有個唯一序號）

  2019-02-15 取得回信『一樣的理解你的心情，請您耐心等待』

  2019-02-26 現在下午四點多，錢還在我的帳上，賣家說是否私下解決 ......
    而我還在和他們臉書客服對談中 ...... 我猜我今天還是等不到應該就匯給對方了

簡單的來說這筆錢已經卡了兩個月沒給賣家了，對我而言真的對賣家感到抱歉
當初想走正常管道還能留點正規的交易紀錄之類的，結果感覺自己真的很蠢
所以以上，如果你想賣二手貨，如果不走官方的貨運，可能會遇到和我一樣的問題

賣家變成貨沒了，錢可能也沒了，收到貨的人也感到困擾 ...
蝦皮錢包的錢也領不出來，沒要繼續購物放在那邊也不知道能做些什麼
反正整套都蠢斃了，以上"
[問題] 求救蝦皮黑貓無法安排取件,https://www.ptt.cc/bbs/e-seller/M.1550778412.A.7C2.html,2019-02-22 03:46:49,NameIsJOE (喬),"是這樣的我的客人前天晚上下單蝦皮的黑貓，我從昨天早上開始點安排取件

一直到今天早上都沒辦法順利安排取件，眼看時間就要過了

 不管怎麼試就是一直失敗

想請問有人跟我遇過一樣的狀況嗎? 該怎麼處裡呢?"
[問題] 蝦皮賣家說不會用蝦皮要全家取貨,https://www.ptt.cc/bbs/e-seller/M.1550571160.A.D9D.html,2019-02-19 18:12:38,amedf512 (Hsin),"請問有人遇過這種賣家，他是蝦皮賣家，卻不下單要我直接用全家寄貨，說全家會匯款給
我，他一定會取貨，但是他明明是賣家，卻一直要直接全家取貨不下單，我的商品是1，2
百塊而已，不是很高單價，但是無法理解為什麼要這嗎麻煩輸入我的帳號再寄給他而不直
接下單有個代碼比較方便"
[問題] 蝦皮上架出現問題,https://www.ptt.cc/bbs/e-seller/M.1550827987.A.E89.html,2019-02-22 17:33:05,loveamour (love_amour),"剛剛發現蝦皮電腦版改版

上架方式變不一樣

當上架了第3樣的時候

一上架都變成""售完""

然後嘗試下架在上架還是顯示""售完""

請問是不是蝦皮賣場出現問題?"
[問題] 蝦皮不小心按到安排出貨,https://www.ptt.cc/bbs/e-seller/M.1549630801.A.E5C.html,2019-02-08 20:59:59,wanan (嘻嘻),"有個商品是預設較長備貨時間14天，買家下單了，可是我不小心按到安排出貨、申請寄件編碼了，寄件編碼顯示4天內就會失效，失效的話訂單會被自動取消嗎？請問這種情況有解嗎？要請買家重新下單嗎？

謝謝"
[情報] 2/18起 最新蝦皮賣家規範,https://www.ptt.cc/bbs/e-seller/M.1550487748.A.E3B.html,2019-02-18 19:02:25,purplekid (波波),"不知道大家今天有沒有看到，
下午13:04來的重要通知。

我用截圖分享：

*其中最要注意的是：

不可因為”缺貨”而請買家取消訂單，
蝦皮未來會通過偵測聊聊的對話紀錄來偵查是否有此行為。
被抓到就計點2分。

蝦皮真的越來越嚴格了，
而且今天下午通知今天開始執行！

我有點擔心是不是要來直接下架有可能缺貨的商品了！"
[問題] 蝦皮商城寄7-11不再綁大智通？,https://www.ptt.cc/bbs/e-seller/M.1549946128.A.1DA.html,2019-02-12 12:35:26,zapmama (home),今天有人跟我說年底蝦皮那篇關於711交寄的公告，意思就是說蝦皮商城店家，7-11取貨的交寄不需要再透過大智通，可以直接門市交寄。這麼大的消息怎麼沒有人討論？是真的嗎？有人已經棄大智通開始自行到小七交寄的嗎？
[問題] 蝦皮誇大不實折扣,https://www.ptt.cc/bbs/e-seller/M.1550577594.A.BA8.html,2019-02-19 19:59:52,mrj7328 (顆顆),"想請問大家最近有沒有被蝦皮亂下架而且是直接刪除商品

明明都是原價然後折扣更便宜結果都被刪除

客戶都有購買了 等於銷售量都沒了

連剛上架的也被刪除

到底是什麼問題

快笑死 官方原價1795 賣1650叫做沒提供更優惠價格"
[問題] 蝦皮壞掉了嗎,https://www.ptt.cc/bbs/e-seller/M.1550062746.A.7A7.html,2019-02-13 20:59:03,jacky0220 (jacky),"如題 現在打開蝦皮
搜尋什麼的都沒問題
但是點進去會一直跳出商品載入失敗
有版友遇到一樣問題嗎"
Re: [問題]蝦皮電腦版聊聊不見,https://www.ptt.cc/bbs/e-seller/M.1549427260.A.652.html,2019-02-06 12:27:37,ganbaday (低調),"這幾天碰上這個問題，完全無法解決

清空cookie，重開瀏覽器，重新登入，都無解
直接換瀏覽器登入，還是沒用

firefox、 edge、 chrome 都無解
重開機無解
關掉瀏覽器攔廣告無解

後來關掉防毒軟體的防護功能 (使用bitdefender) 才解決=_=
(測試過加入白名單無解...，這個防毒軟體能設定的部分好少)

: 
: : 大家好，不曉得有沒有人跟我一樣

: : 電腦版聊聊有時候會不見

: : 剛開始試了重新登入可以

: : 但後來就不行了，刪cookies也沒用

: : 請問有其他解決方法嗎QAQ 謝謝！

: 我本來也不行

: 用chrome 的話

: 有安裝擋廣告的擴充功能的話要移掉

: 不然就是要開無痕

: 不然用IE Edge"
[問題] 請問蝦皮春節期間有暫停撥款嗎,https://www.ptt.cc/bbs/e-seller/M.1549288759.A.059.html,2019-02-04 21:59:16,yuyutoo (主銀原諒偶),"請問春節期間有正常撥款嗎？
剛剛看了很久好像沒發現相關資訊QQ
不曉得是不是我沒注意到，
非常感謝，祝各位新年快樂！"
[問題] 蝦皮無法申請寄件編號,https://www.ptt.cc/bbs/e-seller/M.1549148308.A.1CF.html,2019-02-03 06:58:26,aazz9988 (千秋),"從昨晚到現在蝦皮一直無法申請寄件編號

有人也遇到這問題嗎？"
[問題] 蝦皮貨到門市未取買家按退貨,https://www.ptt.cc/bbs/e-seller/M.1549549803.A.A66.html,2019-02-07 22:30:01,tommi (湯),"有個買家在貨到門市後說訂錯要重訂，我請他不要去門市取貨讓商品自動逾期退回
結果買家自己又按了退貨，說這樣我比較快收到退貨...
目前貨還是在超商，狀態是退貨申請中我還沒回覆
我沒有遇過此狀況，請問這樣是我應該按同意，然後一樣等超商退回嗎？
還是請買家收回退貨申請，讓超商退回訂單自動取消呢？
買家已經付款了"
[閒聊] 蝦皮較長備貨商品限制500件,https://www.ptt.cc/bbs/e-seller/M.1550059461.A.BC3.html,2019-02-13 20:04:18,lemon520 (檸檬),"2/18開始蝦皮限制較長備貨的商品
最多只能上架500樣
就是最多只能賣500件商品
多出來的就會被限制成未上架狀態"
[閒聊] 蝦皮聊聊一直故障,https://www.ptt.cc/bbs/e-seller/M.1549584006.A.FAC.html,2019-02-08 08:00:04,pat0432001 (傻的可以),"抱怨文
蝦皮一直要求要和買家先溝通，

但蝦皮的聊聊一直有狀況，我自從去年10月開始團購、代購東西

先不管賺不賺得到錢，至少也要賺個好評價

結果，我的蝦皮一天到晚發給買家的訊息都出現驚嘆號，根本傳不出去

已經好多次，每個月至少1、2次，有的客戶會回問我怎麼都不回

或我他一直被我洗版(某一天之後訊息會狂跳出來)

或是我們雞同鴨講，因客戶回的我看不到，我回的他看不到。

再或著，app 和電腦不同步，(沒有驚嘆號)

我比較喜歡用電腦打，然後怎麼打客戶就是不回，直到我某天看app才發客戶已回了
反而是客戶也得奇怪，我怎麼像沒看到他訊息一樣

剛才，就在剛才，有客戶詢問我還有沒有貨，然後我點開app 、電腦
完全不能回，客戶的聊聊打開來是空白，完全沒字

我回就是不斷的驚嘆號……
這個客戶我看是保不住了…難得有客戶上門，就又沒了qq

前天才有個客戶，用app回的沒驚嘆號，字也有出現，但我難得上電腦看
才發現，我回的在電腦中完全看不到，之後問客戶，他也完全沒有看到我app中的回應…

要不是我又多問了幾次，客戶還為是我不回他…

偶爾也有客戶說他問了或有特別請我留商品，我卻當作沒看到，實在是冤枉
真的是沒看到。
唉，虧蝦皮的回應率還算在評價裡，這樣生意流失算誰的呀…"
[問題] 蝦皮寄OK是不是又掛了啊？,https://www.ptt.cc/bbs/e-seller/M.1548349794.A.954.html,2019-01-25 01:09:52,xxshoxx (紅綃),"如題，

已經用手機申請到寄件編號了，

用電腦列印單一直出不來，

直接用超商的機器打一直給我顯示無此11個編號...

真的快氣死了！！"
[情報] 蝦皮新規定,https://www.ptt.cc/bbs/e-seller/M.1548324862.A.E8D.html,2019-01-24 18:14:20,Frosch (Frosch),"剛收到蝦皮通知
新的規定又變得更嚴格了呢！
真的是在想盡辦法逼死賣家XDDDD
現在連主動請買家取消訂單也不行
問題一堆眼瞎買家硬是買超過超商的取貨限制r~~~~

如果遇到惡意買家或同業惡搞……
大家請保重了（揮手帕）
要準備轉移戰場了哀……"
[問題] 蝦皮上架問題,https://www.ptt.cc/bbs/e-seller/M.1548503990.A.C86.html,2019-01-26 19:59:47,necnecpop (小太陽),"現在蝦皮電腦無法上架商品。是因為蘋果電腦嗎？
有人和我一樣嗎？  無法安裝火狐....."
[閒聊] 蝦皮聊聊的Bug,https://www.ptt.cc/bbs/e-seller/M.1548405232.A.A19.html,2019-01-25 16:33:49,wu0h96 (喜感),"剛剛聊聊跳出一個不是我賣場內的商品連結
然後買家問我說有沒有米白色

第一次遇到這種Bug
對了，這個用戶以前有用聊聊向我詢問過商品
有人遇到嗎？

最近遇到一個超賭爛的
沒取貨的我都習慣了
可是那個人跟我瘋狂要贈品
幫他跟廠商要了A贈品他還說可以拿B嗎
結果最後沒取貨(怒)"
[問題] 蝦皮黑貓宅配貨到付款運費問題,https://www.ptt.cc/bbs/e-seller/M.1548451964.A.259.html,2019-01-26 05:32:40,sheep1016 (中區小羊),"已/搜尋過「蝦皮」、「宅配」、「黑貓」、「運費」，找不到相關解答。

大家好，
我是蝦皮新手，
也是網拍新手。

前陣子賣東西，
買方買了兩樣，分兩單，希望用貨到付款，
但體積太大，不符合超商取貨付款規定，
所以用黑貓宅配貨到付款(運費買家支付)。

我量了尺寸分別為110公分與140公分，
價格分別為170元(91-120公分)，
與210元(121-150公分)。
也特地拿到超商，
請店員幫忙量黑貓宅配價格，
確實是170與210元，
所以我分別設定了170、210運費。

買方下單後，隔天黑貓收貨，
再隔天已到貨，並完成訂單。
但系統顯示運費被收取了210、210元，
買家支付原本系統上的錢，
所以我這邊原本170那筆被扣了運費-40，
蝦皮入帳也會少40元。

我猜測，
應為黑貓重新量尺寸時與我量的不同，
但我確實量過多次也拿到超商請店員試量，
這樣的狀況是不是無法反應多算40？？
畢竟已到貨也拆了，
謝謝。

一般大家貨到付款量尺寸問題，
都怎麼處理呢？

不好意思有點冗長的敘述～"
[問題] 蝦皮賣東西匯款帳號,https://www.ptt.cc/bbs/e-seller/M.1548553725.A.F46.html,2019-01-27 09:48:41,petertom (彼得湯姆),"抱歉我第一次在蝦皮上賣東西。

有個買家跟我買了，他選擇銀行匯款。
請問蝦皮會先把錢存在某個地方。
等我把東西寄出後，他才將錢給我？
還是買家是直接匯款到我的銀行戶頭呢？

謝謝"
Re: [問題] 蝦皮退回問題,https://www.ptt.cc/bbs/e-seller/M.1547788923.A.4B1.html,2019-01-18 13:21:58,harus (小怪獸...),"借標題問一下
最近有一件未取退貨
剛剛上蝦皮看了貨況，結果

重點是我沒收到簡訊也沒去取回退貨阿
然後用ibon查

有可能這麼久了買家還可以取貨嗎？
我剛剛也問了寄件店的店長問有沒有我的退貨
也沒有啊

所以這是什麼妖術？"
[問題] 被蝦皮經理找上參加活動,https://www.ptt.cc/bbs/e-seller/M.1548265524.A.516.html,2019-01-24 01:45:21,raviyen (ravi),"想請教前輩，是否有經理透過聊聊聯絡加line，安排參加活動的經驗：大致內容
如下圖

        送3月份限時特賣2檔，完全免費，簽合約就行了(合約大約指不得在別平台銷售)
        之前也有找過一次，找我參加8折特賣，當時有點忙就沒理會了，但這次活動內
容還不錯，有點心動
         如有前輩有類似的經驗，麻煩抽空回文分享  謝謝"
[閒聊] 抱怨蝦皮包裹遺失的處理方式,https://www.ptt.cc/bbs/e-seller/M.1548157966.A.0D5.html,2019-01-22 19:52:40,raver2609 (),"文長

家人經營蝦皮賣場大約3個月左右

畢竟才開始經營，很多事情也都還在學習熟悉

最近卻收到一則簡訊通知

大概內容是，因為商品退回超商已經逾期，所以將會寄回物流中心

如果要取回包裹的話得自行負擔運費，不然屆期他們會報廢

忽然收到這樣的消息，家人也是很驚訝，想說是不是哪裡自己疏忽了

但確認過訂單編號後，該筆是已完成，而且款項也已經撥入蝦皮錢包..

納悶之餘還是打給客服搞清楚狀況，另一方面嘗試用""聊聊""聯繫客人

客服在確認之後表示，該筆客人確實沒有取貨並且退回寄貨門市

由於不知道什麼錯誤的關係，包裹將會免費於1週左右宅配到指定地址

原本以為這件事應該就這樣告段落

但時間過去了，仍是沒有收到包裹

所以家人又再次聯繫客服了解進度

得到的答案卻是...包裹已銷毀

                   包裹已銷毀

                     包裹已銷毀

為了補償會提供給賣家600元限時折扣碼

聽到這裡，我跟家人說

""不對欸?你是賣家為什麼是給你折扣碼?

而且蝦皮網站的QA表示如果遺失包裹會撥訂單金額給賣家啊""

因此請家人再次去電爭取

結果得到的MAIL回覆是變成700元限時折扣碼....????

其實我想重點不是金額的多寡

畢竟就我知道包括家人，網路賣家很多都是薄利多銷

相信也是不少人是用現金買賣補貨

我也能體諒東西遺失大家都不樂見

那一件包裹應該賣價是落在500左右

但我覺得這樣的補償好像不對吧?

這筆交易連續出錯也是實屬不易

終究它算是包裹遺失，而包裹遺失不是在網站上清清楚楚的標明規則了嗎

我不了解這是正常的處理，還是就家人是個案

所以PO上來，想了解一下各位先進的意見

也是抒發一下:P

附圖

補充：

更正一下蝦皮的說法是包裹已丟棄。

感謝來信建議，我們也還在跟蝦皮爭取中

正常來說退回物流中心後要取回商品

必須自己負擔運費，但由於出錯的關係才免費

後續會發生這樣的問題是說

回傳地址的信件處理人員沒有交接下去

而網站上寫如果‘‘物流商’’遺失包裹是賠償現金

所以如果是他們蝦皮的問題只能賠償折扣碼...

我幫忙聯繫客服的過程跟大家分享一下

客服人員是英文名稱呼，而且沒辦法轉接

主管是專職行政所以沒有接電話（？？

主管都是以MAIL回覆

因此客服都必須再回報上去並靜候佳音

客訴有8碼的專案編號可以追

避免每次通話都要重新敘述過程

希望可以幫助到大家"
[問題] 蝦皮文字編輯,https://www.ptt.cc/bbs/e-seller/M.1547453068.A.278.html,2019-01-14 16:04:25,necnecpop (小太陽),"這幾天上架編輯只有中文字無法顯示？
我是蘋果電腦 有人跟我有一樣問題嗎？"
[問題] 蝦皮延長承諾,https://www.ptt.cc/bbs/e-seller/M.1548817071.A.E4B.html,2019-01-30 10:57:48,dinokey (猴子恐龍),"請問各位先進，我只是個微米賣家，因地利之便可便宜買到廠拍下架童裝。第一次遇到大
職業賣家(韓貨代購兼賣品牌童裝)跟我購買小朋友的衣服，對方對我的廠拍衣不如專櫃貨
感到不悅，按了「延長承諾」，我要讓她退貨她又不願意且封鎖我，請問我這樣拿得到錢
嗎？謝謝"
[問題] 蝦皮錢包付款不取貨依舊無法給評嗎?,https://www.ptt.cc/bbs/e-seller/M.1547555145.A.776.html,2019-01-15 20:25:42,yvonne10126 (透),"如題，都已經私訊買家兩次要去取貨了

每次也都回應說好，但最後還是包裹準備被退回的狀態

請問用蝦皮錢包或
信用卡付款不取貨到現在還是沒辦法給對方負評嗎?
只能任由買家這樣胡搞瞎搞?
(包材跟運送都要成本，真的很氣)

麻煩幫忙解答，感謝"
[問題] 蝦皮無法新增商品和編輯賣場,https://www.ptt.cc/bbs/e-seller/M.1547468908.A.1D1.html,2019-01-14 20:28:26,xxshoxx (紅綃),"最近蝦皮真的很誇張，

今天調整商品順序，發現自己不管怎麼編輯，

商品選項都會回溯，用電腦跟手機都一樣。

可是價格和數量可以修改........

然後新增商品，資料都填完後當在上架按鈕。

天啊為什麼一直出包！！！！！

有人跟我一樣的嗎？"
[澳客] 蝦皮黑名單,https://www.ptt.cc/bbs/e-seller/M.1547606602.A.0AD.html,2019-01-16 10:43:19,grief3 (^^~),"蝦皮ID: bra**slb

惡意不取貨，丟私訊提醒還被封鎖"
[問題] 蝦皮安排出貨一直出現 重新讀取,https://www.ptt.cc/bbs/e-seller/M.1547624614.A.946.html,2019-01-16 15:43:32,northlightbo (northlightbomb),"就在沒什麼單了,現在沒法出貨

一直轉圈圈 然後顯示 重新讀取

有人也一樣狀況嗎?"
[問題] 使用蝦皮-宅配問題,https://www.ptt.cc/bbs/e-seller/M.1547733145.A.EEE.html,2019-01-17 21:52:23,gwet2298 (gwet2298),"各位大大好 請各位大大先息怒

我的問題感覺應該有人問過 但是我真的爬不到才來請教大家...

我之前用蝦皮賣東西都是超商寄送 只要印出出貨單去便利商店逼一下就好 很方便

但今天有個買家想要用宅配的

我看到蝦皮的宅配有三種

黑貓宅急便

中華郵政

賣家宅配

我上網查了一下 中華郵政似乎也是產出一個號碼讓你去郵局寄送

黑貓的話 是寫個時間 司機會到你那邊去收貨

以上不知道有沒有錯誤? 因為我沒使用過宅配功能

如果正確 我有幾個問題想請問大家

1.
選中華郵政的話 去郵局是要排隊嗎 實際操作起來大概是怎樣呢?

還是像便利商店一樣很快就可以寄出免排隊?

2.
賣家宅配這個選項是什麼...跟選黑貓有不同嗎?

因為我家狀況如果要選黑貓跟司機約時間滿不方便的

家附近也沒有郵局...

在想該怎麼宅配比較好...有沒有使用蝦皮也可以透過便利商店進行宅配的方法呢

希望大家可以幫忙解惑

很感謝各位!!"
[問題] 蝦皮的商品重複刊登問題,https://www.ptt.cc/bbs/e-seller/M.1547717302.A.04A.html,2019-01-17 17:28:20,jing037 (僅僅一次),"剛剛在逛蝦皮的時候
看到有一個跟我賣相同產品的賣場
他刊登了八個一樣的商品
不過拍不同的圖

這樣檢舉他會很過分嗎"
Re: [心得] 蝦皮銷售量及熱銷排行顯示異常,https://www.ptt.cc/bbs/e-seller/M.1547016684.A.937.html,2019-01-09 14:51:21,l23456 (數字人),"前幾天也是遇到跟原PO一模一樣的狀況

結果修好了一兩天而已

今天發現又掛了...

幸好是在上班時間

趕緊打電話給蝦皮客服

客服回應已經正在處理中,估計""周末""前搞定..

哀這個效率...

本來銷售量排序看的到,現在整個順序亂掉

但是點進商品的頁面裡面又是正常

難怪昨天跟今天新的訂單非常少..."
[問題] 蝦皮電腦版的聊聊功能無法使用,https://www.ptt.cc/bbs/e-seller/M.1547218692.A.735.html,2019-01-11 22:58:09,lemon520 (檸檬),大家有出現這個狀況嗎
[問題] 蝦皮,https://www.ptt.cc/bbs/e-seller/M.1547297806.A.1A9.html,2019-01-12 20:56:44,necnecpop (小太陽),"蝦皮賣場上架商品輸入文字為何會不見？
還多了重量的設定?
有人遇到相同問題嗎"
[閒聊] 蝦皮的訂單未完成率要怎麼降下來??,https://www.ptt.cc/bbs/e-seller/M.1547089838.A.999.html,2019-01-10 11:10:36,yurihana (nothing),"這周收到賣家記分一分 說是訂單未完成率太高被扣分

打開所謂的未完成訂單記錄 差點氣到彈出來

1    買家6天沒上線了 卻收到訂單??? 留言給買家也沒上線
       系統自行取消

2    已通知買家超過超商寄送重量限制 買家仍不取消

3.   通知買家超過超商寄送重量限制 買家取消重新下標 理由卻選賣家要求取消

4.   在問商品資訊前下標  回答商品資訊後 買家自己不買 但是選擇理由賣家要求取消

5.   買家下單前還問貨況 下單後留言說 會匯款卻沒匯

很多買家就裝死 覺得取消是賣家的事 不然就是通知後去取消 然後選理由是賣家要求取
消

這通通都算在賣家的取消率跟訂單未完成率

未完成率算法 是計算30天內的 然後每周一評分一次? 這樣不就重複算4次???

想請問遇到 下超過超商取貨限制的 不匯款的 賣家能怎麼做?

謝謝大家"
[澳客] 黑名單f23vs60同時是賣家,https://www.ptt.cc/bbs/e-seller/M.1547745530.A.1D5.html,2019-01-18 01:18:47,boa255451 (boa255451),"更新
此買家下標貨到付款後，等我寄出隔天馬上說不取貨，現在還未超過7天取貨期限，他居
然騙我去取貨了，還是我打電話去7-11欲取貨門市詢問，店員說他根本沒拿，包裹還在7-
11

我認真沒看過貨到付款故意不去取貨的買家這麼囂張
完全沒有什麼好敘述的
就是選了貨到付款然後等我寄出後馬上說不需要
還說大家都這樣 網拍就是可以這樣
自己是賣家還在賣場打不要故意不取貨會走法律途徑
結果罵我 不告他是小狗

哇 我真的開眼界了

真的很想讓這種人得到教訓欸"
[問題] 蝦皮退回問題,https://www.ptt.cc/bbs/e-seller/M.1547336644.A.FA6.html,2019-01-13 07:44:01,amedf512 (Hsin),"請問大家，買家未取貨退回從1/11一直停留同一狀態，我寫信問客服，客服卻說賣家未取
退回物流中心，重點，我根本沒收到簡訊，蝦皮也沒顯示已退回，我耶打到寄件門市問抖
沒有我的包裹，請問這是什麼狀況，已經有再次回信說沒有收到通知，系統也沒更新了"
[問題] 蝦皮有辦法一次全部商品套用萊爾富運送嗎,https://www.ptt.cc/bbs/e-seller/M.1546609278.A.F25.html,2019-01-04 21:41:15,ENDOH (朦朧之舞),"因為現在運費折價多數都是萊爾富才有

所以本來沒開萊爾富但最近一直被問

然後有問到就要一個一個去開啟那樣商品的萊爾富運送

所以想請問蝦皮有辦法一次套用所有商品都開啟萊爾富運送嗎?

記得之前有試過但都失敗所以後來就放著沒開萊爾富

請教一下~感謝!"
[閒聊] 蝦皮OK寄件,https://www.ptt.cc/bbs/e-seller/M.1546602775.A.784.html,2019-01-04 19:52:53,zym29 (zym29),"要列印寄件單一直顯示系統忙碌中，
只好去機台打算一個一個印單子，
結果輸入11碼寄件代碼一直顯示查不到代碼，
換一間OK也一樣

用運費優惠吸引買家選OK，自己想多賺但寄件系統又不做好......"
